District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 22,"Danielson, Jessie",Democratic,16.66,7/2/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,7/2/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,250,7/2/19 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.39,7/28/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,7/31/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,8/2/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,8/2/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,250,8/2/19 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,0.4,8/4/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,3.95,8/11/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,4.35,8/25/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,8/30/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,1.39,9/1/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,9/3/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,250,9/3/19 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,9/4/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.39,9/29/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,9/30/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,9/30/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,25,12/3/18 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,250,12/3/18 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,12/4/18 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,799.9,12/5/18 0:00,Colorado + Brew Pub,Wheat Ridge,CO,80033,"Food, Beverages and Meals",
Senate District 22,"Danielson, Jessie",Democratic,4282.8,12/5/18 0:00,Mad Dog Mail Inc.,Fernandina Beach,FL,32034,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1204.07,12/5/18 0:00,Colorado Democratic Party,Denver,CO,80203,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,204.28,12/6/18 0:00,Ironworks Brewery & Pub,Lakewood,CO,80228,"Food, Beverages and Meals",
Senate District 22,"Danielson, Jessie",Democratic,74.08,12/9/18 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,17.51,12/16/18 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,78.08,12/17/18 0:00,Centurylink,Monroe,LA,71203,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,25,12/20/18 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,4.74,12/23/18 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,12/30/18 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,1/2/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,1/3/20 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,500,1/8/20 0:00,Jessie Pac,Wheat Ridge,CO,80034,Contributions,
Senate District 22,"Danielson, Jessie",Democratic,381.84,1/9/20 0:00,Coperta,Denver,CO,80205,"Food, Beverages and Meals",
Senate District 22,"Danielson, Jessie",Democratic,1.75,1/9/20 0:00,,,,,Travel & Lodging,
Senate District 22,"Danielson, Jessie",Democratic,6.25,1/21/20 0:00,,,,,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,0.4,1/26/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,2/2/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,2/3/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,77,2/5/20 0:00,Usps - Wheat Ridge,Wheat Ridge,CO,80033,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,67.2,2/21/20 0:00,Officemax,Arvada,CO,80002,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,0.4,3/1/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,140.35,3/2/20 0:00,4Inkjets,Long Beach,CA,90808,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,96.74,3/2/20 0:00,Amazon.Com Inc.,Seattle,WA,98109,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,17.71,3/2/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.39,3/8/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,810,3/16/20 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,785,3/16/20 0:00,"Senate Democratic Caucus	Fund",Denver,CO,80202,Travel & Lodging,
Senate District 22,"Danielson, Jessie",Democratic,714.04,3/16/20 0:00,Colorado State Treasurer,Denver,CO,80203,Other,Reconcile Unemployment Insurance
Senate District 22,"Danielson, Jessie",Democratic,1.98,3/22/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,70.31,3/23/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,10.44,3/23/20 0:00,,,,,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,0.4,3/29/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,3/31/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,3/31/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,18,4/2/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,40.8,4/2/20 0:00,Amazon.Com Inc.,Seattle,WA,98109,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,30,4/23/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,1.98,4/26/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,4/30/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,271.56,4/30/20 0:00,Colorado Democratic Party,Denver,CO,80203,Other,Email List At Fair Market Value
Senate District 22,"Danielson, Jessie",Democratic,22.69,5/3/20 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,4,5/4/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,18,5/4/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,3.95,5/10/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,1.98,5/17/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,11.99,5/26/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,30,5/26/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,12,5/29/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,1.39,5/31/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,18,6/2/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,11.99,6/23/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,30,6/24/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,12,6/30/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,6/30/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.99,7/5/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,31.6,7/12/20 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,18,7/16/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,54.38,7/19/20 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,11.99,7/23/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,30,7/23/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,9.82,7/26/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,21.59,7/27/20 0:00,Amazon.Com Inc.,Seattle,WA,98109,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,221.8,7/27/20 0:00,Usps.Com,Washington,DC,20260,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,12,7/31/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,13.32,8/2/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,7.9,8/9/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,50,8/12/20 0:00,Jefferson County Democratic Party,Lakewood,CO,80215,Other,Jdli
Senate District 22,"Danielson, Jessie",Democratic,8.7,8/17/20 0:00,,,,,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,15.8,8/23/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,11.99,8/24/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,30,8/24/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,0.4,8/30/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,18,9/2/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,150,9/3/20 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.98,9/16/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,229.28,9/29/20 0:00,Colorado Democratic Party,Denver,CO,80203,Donation for Independent Expenditures,Email List Rental (Dscf)
Senate District 22,"Danielson, Jessie",Democratic,29.26,9/30/20 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,250,10/2/19 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,10/2/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,16.66,10/3/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.39,10/27/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,10/31/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,11/3/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,11/4/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,11/4/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,0.8,12/1/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,12/2/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,12/3/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,0.4,12/29/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,12/31/19 0:00,,,,,Bank Fees,
Senate District 22,"Drechsel, Colby",Republican,106.14,2/3/22 0:00,Ups Store,Lakewood,CO,80226,Other,7214 ∑ Office Supplies
Senate District 22,"Drechsel, Colby",Republican,86.36,2/8/22 0:00,Verizon,Wheat Ridge,CO,80033,Other,7320 ∑ Mobile Phone
Senate District 22,"Drechsel, Colby",Republican,61.92,2/17/22 0:00,Office Depot,Golden,CO,80401,Other,6614 ∑ Flyers
Senate District 22,"Drechsel, Colby",Republican,50,2/18/22 0:00,Colorado Republican Committee,Greenwood Village,CO,80111,Other,6810 ∑ Registration Fees
Senate District 22,"Drechsel, Colby",Republican,35,2/22/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,28.02,2/23/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,17.8,2/23/22 0:00,,,,,Office Equipment & Supplies,Office Supplies
Senate District 22,"Drechsel, Colby",Republican,2.75,2/24/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,10.1,3/4/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,22,3/4/22 0:00,Foothills Republicans,Golden,CO,80402,Other,6810 ∑ Registration Fees
Senate District 22,"Drechsel, Colby",Republican,69.94,3/6/22 0:00,Verizon,Wheat Ridge,CO,80033,Other,7320 ∑ Mobile Phone
Senate District 22,"Drechsel, Colby",Republican,58.8,3/8/22 0:00,Colorado Women'S Day,Golden,CO,80401,Other,6810 ∑ Registration Fees
Senate District 22,"Drechsel, Colby",Republican,134.68,3/9/22 0:00,Moo Inc,Lincoln,RI,2865,Other,6612 ∑ Business Cards
Senate District 22,"Drechsel, Colby",Republican,95,3/10/22 0:00,Jefferson County Republican Central Committee,Golden,CO,80401,Other,6810 ∑ Registration Fees
Senate District 22,"Drechsel, Colby",Republican,2.75,3/12/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,5.2,3/13/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,1.53,3/13/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,288.95,3/14/22 0:00,Moo Inc,Lincoln,RI,2865,Other,6612 ∑ Business Cards
Senate District 22,"Drechsel, Colby",Republican,50,3/18/22 0:00,Colorado Republican Committee,Greenwood Village,CO,80111,Other,6810 ∑ Registration Fees
Senate District 22,"Drechsel, Colby",Republican,50,3/22/22 0:00,Colorado Republican Committee,Greenwood Village,CO,80111,Other,6810 ∑ Registration Fees
Senate District 22,"Drechsel, Colby",Republican,35,3/23/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,5.2,3/23/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,39.5,3/29/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,64.94,3/31/22 0:00,Verizon,Wheat Ridge,CO,80033,Other,7320 ∑ Mobile Phone
Senate District 22,"Drechsel, Colby",Republican,53.31,3/31/22 0:00,Verizon,Wheat Ridge,CO,80033,Other,7320 ∑ Mobile Phone
Senate District 22,"Drechsel, Colby",Republican,36,3/31/22 0:00,Google,Mountain View,CA,94043,Other,6400 ∑ Website Expense
Senate District 22,"Drechsel, Colby",Republican,35.83,4/1/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,5.2,4/4/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 22,"Drechsel, Colby",Republican,35,4/25/22 0:00,Nationbuilder,Los Angeles,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 24,"Mullica, Kyle",Democratic,52.99,1/3/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 24,"Mullica, Kyle",Democratic,3000,1/24/22 0:00,Andy  Kabza,Wheatridge,CO,80034,Consultant & Professional Services,
Senate District 24,"Mullica, Kyle",Democratic,52.99,1/31/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 24,"Mullica, Kyle",Democratic,2500,1/31/22 0:00,Andy  Kabza,Wheatridge,CO,80034,Consultant & Professional Services,
Senate District 24,"Mullica, Kyle",Democratic,51.68,1/31/22 0:00,Jesse  Braughton,Denver,CO,80220,Office Equipment & Supplies,
Senate District 24,"Mullica, Kyle",Democratic,2500,1/31/22 0:00,Jesse  Braughton,Denver,CO,80220,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,36,1/31/22 0:00,Jesse  Braughton,Denver,CO,80220,Other,Reimbursement For Gsuite
Senate District 24,"Mullica, Kyle",Democratic,18.36,1/31/22 0:00,Jesse  Braughton,Denver,CO,80220,Other,Reimbursement - Talking Points Printed For Gs
Senate District 24,"Mullica, Kyle",Democratic,375,2/4/22 0:00,Becky  Christensen,Broomfield,CO,80020,Consultant & Professional Services,
Senate District 24,"Mullica, Kyle",Democratic,4312.5,2/7/22 0:00,Groundswell,Washington,DC,20003,Consultant & Professional Services,
Senate District 24,"Mullica, Kyle",Democratic,2000,2/14/22 0:00,Jesse  Braughton,Denver,CO,80220,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,100,2/17/22 0:00,Mohammed  Aldawoodi,Northglenn,CO,80233,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,531,2/17/22 0:00,Jesse  Braughton,Denver,CO,80220,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,30,2/18/22 0:00,Jesse  Braughton,Denver,CO,80220,Other,Reimbursement - Staffing
Senate District 24,"Mullica, Kyle",Democratic,359.57,2/24/22 0:00,Jesse  Braughton,Denver,CO,80220,Other,Reimbursement - Stamps
Senate District 24,"Mullica, Kyle",Democratic,89,2/24/22 0:00,Buttonsonline,Glendale,AZ,85308,Advertising,
Senate District 24,"Mullica, Kyle",Democratic,59,2/28/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 24,"Mullica, Kyle",Democratic,80,3/1/22 0:00,Jesse  Braughton,Denver,CO,80220,Other,Reimbursement - Staffing
Senate District 24,"Mullica, Kyle",Democratic,100,3/1/22 0:00,Mohammed  Aldawoodi,Northglenn,CO,80233,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,558,3/1/22 0:00,Jesse  Braughton,Denver,CO,80220,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,2000,3/2/22 0:00,Jesse  Braughton,Denver,CO,80220,Employee Services,
Senate District 24,"Mullica, Kyle",Democratic,60,3/7/22 0:00,Jesse  Braughton,Denver,CO,80220,Other,Reimbursement - Staffing(Karen)
